ClienteID;genero;Idoso;Parceiro;Dependentes;Tenure;ServiçoFone;Multiplas Linhas;Internet;SegurançaOnline;OnlineBackup;Proteção;SuporteTecnico;StreamingTV;StreamingMovies;Contrato;ContaDigital;MetododePagamento;TaxasMensais;Taxas Totais;Atrito
6490-FGZAT;Homem;0;Não;Não;6;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;20.65;109.3;Não
5393-RXQSZ;Homem;0;Não;Não;1;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Não;Sim;Mês a Mês;Não;Pagamento digital;79.6;79.6;Sim
7452-FOLON;Homem;0;Não;Sim;39;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Débito automatico;25.45;958.45;Não
2320-TZRRH;Mulher;0;Não;Não;20;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Boleto;19.5;403.15;Não
0231-LXVAP;Homem;0;Não;Não;1;Sim;Não;Fibra Ótica;Não;Não;Não;Sim;Não;Não;Mês a Mês;Sim;Pagamento digital;75.9;75.9;Sim
9444-JTXHZ;Homem;0;Sim;Não;1;Sim;Não;Fibra Ótica;Não;Não;Sim;Não;Não;Não;Mês a Mês;Não;Pagamento digital;76.2;76.2;Sim
4942-VZZOM;Homem;0;Sim;Não;64;Sim;Sim;DSL;Sim;Não;Não;Não;Sim;Não;Um ano;Sim;Cartão de Crédito;66.15;4392.5;Não
5510-BOIUJ;Homem;0;Não;Sim;1;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;19.25;19.25;Sim
7502-BNYGS;Mulher;0;Sim;Não;46;Sim;Não;DSL;Não;Sim;Não;Não;Sim;Sim;Mês a Mês;Sim;Cartão de Crédito;69.1;3168;Não
4291-HYEBC;Mulher;1;Sim;Sim;28;Não;Não;DSL;Não;Sim;Não;Não;Não;Sim;Um ano;Sim;Pagamento digital;39.1;1096.6;Não
6147-CBCRA;Mulher;0;Sim;Não;33;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;20.05;669.45;Não
6047-SUHPR;Homem;0;Sim;Sim;39;Sim;Não;DSL;Sim;Sim;Sim;Não;Não;Não;Um ano;Não;Pagamento digital;59.8;2343.85;Não
4471-KXAUH;Mulher;0;Sim;Não;42;Sim;Sim;Fibra Ótica;Não;Não;Sim;Sim;Não;Não;Mês a Mês;Sim;Pagamento digital;84.3;3588.4;Sim
9752-ZNQUT;Mulher;0;Não;Não;1;Sim;Não;DSL;Não;Sim;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;48.6;48.6;Não
7638-QVMVY;Mulher;0;Não;Não;7;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Sim;Não;Mês a Mês;Sim;Pagamento digital;79;522.95;Sim
1576-PFZIW;Homem;1;Sim;Não;70;Sim;Não;Fibra Ótica;Sim;Sim;Sim;Não;Sim;Sim;Dois anos;Não;Cartão de Crédito;105.35;7511.9;Não
5666-MBJPT;Homem;0;Não;Não;65;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Dois anos;Sim;Débito automatico;25.1;1725;Não
7312-XSBAT;Homem;0;Não;Não;1;Sim;Não;DSL;Sim;Não;Não;Não;Não;Não;Mês a Mês;Não;Pagamento digital;49.75;49.75;Não
3096-GKWEB;Homem;0;Sim;Não;18;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;94.75;1691.9;Não
2371-JQHZZ;Homem;0;Sim;Não;24;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;93;2248.05;Não
0674-GCDXG;Homem;0;Não;Não;63;Sim;Sim;DSL;Sim;Não;Sim;Sim;Não;Sim;Dois anos;Sim;Débito automatico;71.9;4479.2;Não
1121-QSIVB;Mulher;0;Não;Sim;44;Sim;Sim;DSL;Não;Sim;Não;Não;Sim;Sim;Um ano;Sim;Boleto;77.55;3471.1;Não
4396-KLSEH;Homem;0;Não;Não;4;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;19.85;63;Não
3244-DCJWY;Mulher;0;Não;Não;1;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;70.25;70.25;Sim
2824-MYYBN;Mulher;0;Sim;Sim;37;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;95.25;3314.15;Não
0875-CABNR;Mulher;1;Não;Não;10;Sim;Não;Fibra Ótica;Não;Não;Sim;Não;Não;Sim;Mês a Mês;Sim;Cartão de Crédito;84.6;865.55;Sim
6345-HOVES;Homem;0;Não;Não;34;Não;Não;DSL;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Débito automatico;25.05;852.7;Não
8318-LCNBW;Homem;0;Sim;Não;35;Não;Não;DSL;Sim;Não;Sim;Não;Sim;Sim;Um ano;Não;Cartão de Crédito;53.15;1930.9;Não
6469-QJKZW;Mulher;0;Sim;Não;4;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Pagamento digital;20.15;91.4;Não
0147-ESWWR;Mulher;1;Sim;Não;39;Sim;Sim;Fibra Ótica;Não;Não;Não;Sim;Sim;Sim;Mês a Mês;Sim;Pagamento digital;101.25;3949.15;Não
1217-VASWC;Homem;1;Sim;Não;43;Sim;Não;Fibra Ótica;Não;Sim;Sim;Não;Sim;Sim;Um ano;Sim;Débito automatico;100.55;4304;Não
7812-FZHPE;Mulher;0;Sim;Sim;17;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;24.1;409.9;Sim
6370-ZVHDV;Mulher;0;Sim;Não;61;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Débito automatico;25.3;1554.9;Não
5915-DGNVC;Mulher;0;Sim;Não;49;Sim;Sim;DSL;Sim;Sim;Sim;Não;Não;Sim;Um ano;Não;Pagamento digital;71.8;3472.05;Não
6260-XLACS;Homem;0;Não;Não;4;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Boleto;19.7;117.8;Não
3566-CAAYU;Mulher;0;Sim;Sim;64;Não;Não;DSL;Não;Sim;Sim;Sim;Não;Sim;Dois anos;Não;Pagamento digital;49.85;3210.35;Não
4983-CCWMC;Homem;0;Não;Não;3;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Boleto;69.6;207.4;Não
9103-CXVOK;Homem;0;Sim;Sim;1;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Pagamento digital;19.75;19.75;Não
2896-TBNBE;Homem;0;Sim;Não;40;Sim;Não;Fibra Ótica;Não;Sim;Sim;Não;Não;Não;Um ano;Não;Pagamento digital;80.8;3132.75;Não
4797-AXPXK;Mulher;0;Não;Sim;1;Sim;Não;DSL;Sim;Sim;Não;Sim;Não;Não;Mês a Mês;Sim;Pagamento digital;60;60;Sim
5229-PRWKT;Homem;0;Não;Não;8;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Não;Sim;Mês a Mês;Sim;Pagamento digital;86.55;649.65;Sim
6982-UQZLY;Mulher;1;Sim;Não;1;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Boleto;20.85;20.85;Sim
2522-WLNSF;Mulher;1;Sim;Não;34;Sim;Não;DSL;Não;Não;Sim;Sim;Sim;Não;Um ano;Não;Débito automatico;64.2;2106.3;Não
3841-CONLJ;Mulher;0;Sim;Não;1;Não;Não;DSL;Não;Não;Não;Não;Não;Sim;Mês a Mês;Não;Pagamento digital;35;35;Não
5057-LCOUI;Mulher;0;Não;Não;39;Não;Não;DSL;Não;Não;Sim;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;50.75;2011.4;Sim
0193-ESZXP;Mulher;1;Sim;Não;58;Sim;Não;Fibra Ótica;Sim;Sim;Não;Sim;Sim;Sim;Um ano;Sim;Cartão de Crédito;105.5;6205.5;Sim
4475-NVTLU;Homem;0;Sim;Sim;45;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Pagamento digital;19.2;903.7;Não
4369-HTUIF;Homem;1;Não;Não;6;Sim;Não;Fibra Ótica;Sim;Não;Não;Não;Sim;Não;Mês a Mês;Sim;Débito automatico;85.15;503.6;Sim
9386-LDCZR;Homem;0;Não;Não;43;Sim;Não;Fibra Ótica;Sim;Sim;Sim;Sim;Não;Não;Um ano;Sim;Cartão de Crédito;90.65;3882.3;Não
9585-KKMFD;Homem;0;Sim;Sim;41;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Sim;Boleto;20;879.8;Não
5399-ZIMKF;Homem;0;Não;Não;5;Sim;Não;Fibra Ótica;Não;Sim;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;74.65;383.65;Não
0336-KXKFK;Homem;0;Não;Não;72;Não;Não;DSL;Sim;Não;Sim;Sim;Sim;Sim;Dois anos;Sim;Cartão de Crédito;61.2;4390.25;Não
5619-XZZKR;Homem;0;Não;Não;4;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Boleto;19.95;68.2;Não
3948-FVVRP;Homem;0;Sim;Sim;9;Sim;Não;DSL;Não;Sim;Não;Sim;Não;Não;Mês a Mês;Não;Boleto;54.8;452.8;Não
5327-XOKKY;Homem;1;Sim;Não;72;Sim;Sim;DSL;Não;Não;Sim;Não;Sim;Sim;Dois anos;Sim;Cartão de Crédito;73.45;5329;Não
0983-TATYJ;Mulher;0;Sim;Não;33;Sim;Não;DSL;Não;Não;Não;Sim;Não;Não;Um ano;Sim;Boleto;51.45;1758.9;Não
1813-JYWTO;Mulher;0;Sim;Não;72;Sim;Sim;Fibra Ótica;Sim;Não;Não;Não;Não;Não;Dois anos;Não;Débito automatico;80.45;5737.6;Não
0156-FVPTA;Homem;0;Sim;Não;22;Sim;Não;DSL;Sim;Não;Não;Sim;Não;Não;Mês a Mês;Sim;Pagamento digital;54.2;1152.7;Sim
1984-FCOWB;Mulher;0;Sim;Não;70;Sim;Sim;Fibra Ótica;Não;Sim;Sim;Sim;Sim;Sim;Um ano;Sim;Pagamento digital;109.5;7674.55;Sim
0654-HMSHN;Homem;0;Sim;Sim;21;Sim;Sim;Fibra Ótica;Não;Sim;Sim;Não;Sim;Sim;Mês a Mês;Não;Pagamento digital;104.4;2157.95;Sim
6719-OXYBR;Homem;0;Não;Não;15;Sim;Não;Fibra Ótica;Não;Não;Sim;Não;Sim;Não;Mês a Mês;Não;Pagamento digital;85.3;1219.85;Não
3312-ZWLGF;Homem;1;Sim;Não;29;Sim;Sim;Fibra Ótica;Não;Não;Não;Sim;Não;Não;Mês a Mês;Sim;Pagamento digital;79.3;2414.55;Não
6476-YHMGA;Mulher;0;Sim;Sim;15;Sim;Não;DSL;Não;Sim;Sim;Sim;Sim;Sim;Mês a Mês;Não;Débito automatico;76.5;1155.6;Não
5287-QWLKY;Homem;1;Sim;Sim;71;Sim;Sim;Fibra Ótica;Sim;Sim;Não;Não;Sim;Sim;Mês a Mês;Sim;Cartão de Crédito;105.1;7548.1;Sim
0795-XCCTE;Homem;1;Não;Não;72;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Débito automatico;25.4;1809.35;Não
0168-XZKBB;Mulher;0;Sim;Não;19;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Sim;Não;Mês a Mês;Sim;Pagamento digital;86.85;1564.4;Não
3785-NRHYR;Homem;0;Não;Não;1;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;19.65;19.65;Não
5196-SGOAK;Mulher;0;Não;Não;1;Sim;Não;Fibra Ótica;Não;Sim;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;75.7;75.7;Sim
4537-DKTAL;Mulher;0;Não;Não;2;Sim;Não;DSL;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Pagamento digital;45.55;84.4;Não
7072-MBHEV;Mulher;1;Sim;Sim;11;Sim;Sim;Fibra Ótica;Não;Não;Sim;Não;Não;Não;Mês a Mês;Sim;Cartão de Crédito;78.1;864.85;Não
5602-BVFMK;Mulher;0;Não;Não;12;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Boleto;19.3;228.75;Não
6297-NãoOPG;Mulher;0;Sim;Não;70;Sim;Sim;Fibra Ótica;Não;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Pagamento digital;110.5;7752.05;Não
1891-UAWWU;Mulher;1;Sim;Não;20;Sim;Sim;Fibra Ótica;Não;Não;Sim;Não;Sim;Não;Mês a Mês;Não;Pagamento digital;90.8;1951;Sim
8204-TIFGJ;Mulher;0;Não;Não;23;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Débito automatico;20.3;470.6;Não
8050-DVOJX;Homem;1;Não;Não;49;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Não;Sim;Dois anos;Não;Cartão de Crédito;81.35;4060.9;Não
6108-OQZDQ;Mulher;0;Sim;Sim;4;Sim;Sim;Fibra Ótica;Não;Sim;Não;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;97.95;384.5;Sim
0363-QJVFX;Homem;0;Não;Não;32;Sim;Sim;Fibra Ótica;Sim;Sim;Não;Sim;Sim;Sim;Mês a Mês;Sim;Cartão de Crédito;108.15;3432.9;Sim
8903-XEBGX;Homem;0;Não;Sim;2;Sim;Não;DSL;Não;Não;Não;Não;Não;Sim;Mês a Mês;Sim;Pagamento digital;55.3;108.65;Não
8169-SAEJD;Homem;1;Sim;Não;69;Não;Não;DSL;Sim;Sim;Não;Não;Sim;Sim;Dois anos;Não;Cartão de Crédito;56.55;3952.65;Não
9840-DVNDC;Homem;0;Não;Não;6;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Sim;Não;Mês a Mês;Sim;Cartão de Crédito;80.5;463.05;Sim
1089-XZWHH;Mulher;0;Sim;Sim;24;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Sim;Boleto;19.7;494.05;Não
2325-WINES;Mulher;0;Não;Não;32;Sim;Sim;Fibra Ótica;Não;Sim;Sim;Não;Sim;Sim;Um ano;Sim;Cartão de Crédito;104.05;3416.85;Não
6064-ZATLR;Mulher;0;Não;Não;27;Sim;Não;DSL;Sim;Sim;Não;Não;Não;Não;Dois anos;Não;Débito automatico;52.85;1498.65;Não
3096-JRDSO;Mulher;1;Sim;Não;27;Sim;Sim;Fibra Ótica;Sim;Não;Não;Sim;Sim;Sim;Mês a Mês;Sim;Débito automatico;104.3;2867.75;Sim
7824-PANSQ;Homem;0;Não;Não;58;Sim;Sim;Fibra Ótica;Não;Não;Não;Sim;Não;Não;Mês a Mês;Não;Débito automatico;80.65;4807.35;Não
8042-JVNFH;Homem;0;Não;Não;1;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Boleto;71.35;71.35;Sim
9648-BCHKM;Mulher;0;Sim;Sim;18;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Dois anos;Sim;Cartão de Crédito;24.65;471.35;Não
2888-ADFAO;Mulher;0;Sim;Sim;47;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Sim;Débito automatico;21.3;1041.8;Não
8707-HOEDG;Mulher;0;Sim;Sim;70;Sim;Sim;Fibra Ótica;Não;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Pagamento digital;110.2;7689.8;Não
3374-LXDEV;Mulher;0;Não;Não;13;Sim;Sim;Fibra Ótica;Não;Sim;Sim;Sim;Não;Não;Mês a Mês;Não;Pagamento digital;89.4;1132.35;Sim
4072-IPYLT;Mulher;0;Sim;Sim;36;Sim;Não;DSL;Sim;Não;Não;Não;Não;Não;Mês a Mês;Não;Cartão de Crédito;51.05;1815;Não
7167-PCEYD;Homem;0;Não;Não;67;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Sim;Boleto;19.8;1311.3;Não
4936-YPJNK;Mulher;0;Não;Não;10;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Boleto;19.9;199.45;Não
1580-BMCMR;Homem;1;Não;Não;19;Sim;Não;Fibra Ótica;Sim;Não;Não;Não;Não;Sim;Mês a Mês;Sim;Pagamento digital;87.3;1637.3;Não
4817-KEQSP;Mulher;0;Sim;Sim;71;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Débito automatico;19.85;1326.35;Não
6408-WHTEF;Homem;0;Sim;Sim;72;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Boleto;89.4;6376.55;Não
9251-AWQGT;Mulher;0;Sim;Sim;48;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Boleto;20;935.9;Não
8749-CLJXC;Homem;0;Não;Não;1;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;20.05;20.05;Não
7989-VCQOH;Homem;0;Sim;Sim;18;Sim;Não;DSL;Sim;Não;Sim;Sim;Sim;Sim;Mês a Mês;Não;Pagamento digital;83.25;1611.15;Não
5049-GLYVG;Homem;0;Não;Não;1;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;20.6;20.6;Sim
4199-QHJNM;Homem;1;Sim;Não;67;Sim;Sim;Fibra Ótica;Não;Sim;Não;Sim;Sim;Sim;Dois anos;Não;Débito automatico;102.9;6989.7;Não
8882-TLVRW;Homem;0;Sim;Sim;69;Não;Não;DSL;Sim;Não;Sim;Sim;Não;Não;Dois anos;Não;Boleto;39.1;2779.5;Não
5883-GTGVD;Homem;0;Não;Não;19;Sim;Sim;Fibra Ótica;Não;Sim;Não;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;99.95;1931.75;Sim
5135-GRQJV;Homem;1;Sim;Não;72;Sim;Sim;Fibra Ótica;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Boleto;114.5;8331.95;Não
2384-OVPSA;Mulher;1;Não;Não;38;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Boleto;20.2;735.9;Não
1371-WEPDS;Homem;1;Sim;Não;40;Sim;Não;DSL;Não;Não;Não;Não;Não;Sim;Um ano;Não;Pagamento digital;55.8;2283.3;Não
3580-GICBM;Mulher;0;Sim;Sim;61;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Dois anos;Sim;Boleto;24.2;1445.2;Não
4817-QRJSX;Mulher;0;Não;Não;10;Sim;Sim;Fibra Ótica;Não;Sim;Não;Não;Não;Não;Mês a Mês;Sim;Cartão de Crédito;81;818.05;Sim
9730-DRTMJ;Homem;0;Sim;Não;32;Sim;Sim;DSL;Sim;Não;Não;Sim;Sim;Não;Um ano;Sim;Cartão de Crédito;72.8;2333.05;Não
4686-UXDML;Mulher;0;Não;Não;21;Sim;Sim;Fibra Ótica;Não;Sim;Não;Não;Sim;Sim;Mês a Mês;Sim;Cartão de Crédito;99.85;1992.55;Não
3349-ANQNH;Mulher;1;Não;Não;59;Sim;Sim;Fibra Ótica;Não;Não;Sim;Não;Sim;Sim;Um ano;Sim;Pagamento digital;99.5;5890;Não
2398-YPMUR;Mulher;1;Sim;Não;13;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;70.15;916.75;Sim
0932-YIXYU;Mulher;0;Não;Não;47;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Cartão de Crédito;20.25;1029.8;Não
7480-SPLEF;Homem;0;Sim;Sim;69;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Dois anos;Sim;Débito automatico;26;1796.55;Não
7636-XUHWW;Homem;0;Não;Não;2;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Cartão de Crédito;19.9;33.7;Não
1431-CYWMH;Mulher;0;Sim;Sim;22;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Débito automatico;19.05;454.05;Não
5937-EORGB;Homem;1;Sim;Não;15;Sim;Sim;Fibra Ótica;Sim;Não;Sim;Não;Sim;Não;Mês a Mês;Sim;Pagamento digital;96.5;1392.25;Não
6349-JDHQP;Mulher;0;Não;Não;53;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Cartão de Crédito;19.85;1049.6;Não
5539-HIVAK;Mulher;1;Sim;Não;28;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;25.7;734.6;Não
5847-MXBEO;Homem;0;Não;Não;22;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Boleto;20.3;475.1;Não
9985-MWVIX;Mulher;0;Não;Não;1;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Boleto;70.15;70.15;Sim
4583-PARNH;Homem;1;Sim;Não;16;Sim;Não;Fibra Ótica;Não;Não;Sim;Sim;Não;Sim;Mês a Mês;Sim;Pagamento digital;91.55;1540.05;Não
1116-FRYVH;Mulher;0;Sim;Sim;48;Não;Não;DSL;Sim;Sim;Não;Sim;Não;Não;Dois anos;Não;Boleto;39.4;1978.65;Não
1421-HCERK;Homem;1;Sim;Não;30;Sim;Sim;Fibra Ótica;Sim;Sim;Sim;Sim;Sim;Não;Mês a Mês;Sim;Débito automatico;105.7;3181.8;Não
9633-XQABV;Mulher;0;Não;Não;3;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;70.25;229.7;Não
0716-BQNDX;Homem;1;Não;Não;57;Sim;Sim;Fibra Ótica;Sim;Não;Não;Sim;Não;Sim;Dois anos;Não;Pagamento digital;93.75;5625.55;Não
1265-XTECC;Mulher;1;Sim;Não;68;Sim;Sim;Fibra Ótica;Sim;Sim;Não;Não;Não;Sim;Um ano;Sim;Cartão de Crédito;96.55;6581.9;Sim
1183-CANVH;Mulher;0;Sim;Não;23;Sim;Não;DSL;Não;Não;Não;Sim;Sim;Não;Um ano;Não;Débito automatico;60;1347.15;Não
1972-XMUWV;Mulher;0;Sim;Não;65;Sim;Não;DSL;Não;Não;Não;Sim;Sim;Não;Dois anos;Sim;Cartão de Crédito;59.8;3808.2;Não
8679-LZBMD;Homem;0;Sim;Não;44;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Sim;Sim;Um ano;Sim;Débito automatico;90.65;3974.15;Não
3407-JMJQQ;Mulher;0;Sim;Sim;71;Sim;Sim;Fibra Ótica;Sim;Sim;Sim;Não;Sim;Sim;Dois anos;Sim;Débito automatico;109;7661.8;Não
6252-DFGTK;Mulher;0;Sim;Não;37;Sim;Sim;DSL;Sim;Não;Sim;Sim;Não;Não;Um ano;Não;Cartão de Crédito;68.1;2479.25;Não
1539-LNKHM;Mulher;0;Não;Não;12;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;20.4;266.6;Não
8645-KOMJQ;Homem;0;Sim;Sim;69;Sim;Sim;DSL;Não;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Débito automatico;81.95;5601.4;Não
0289-IVARM;Mulher;0;Não;Não;35;Sim;Não;DSL;Sim;Sim;Sim;Não;Não;Não;Mês a Mês;Não;Pagamento digital;60.55;1982.6;Não
9761-XUJWD;Homem;0;Não;Não;5;Sim;Não;DSL;Não;Sim;Não;Sim;Não;Sim;Mês a Mês;Sim;Débito automatico;65.6;339.9;Não
4057-FKCZK;Homem;0;Sim;Sim;58;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Sim;Não;Dois anos;Não;Débito automatico;82.5;4828.05;Não
4291-TPNFG;Homem;0;Sim;Não;72;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Não;Sim;Dois anos;Sim;Débito automatico;82.3;5980.55;Não
6087-YPWHO;Homem;0;Sim;Não;72;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Não;Não;Dois anos;Não;Boleto;68.15;4808.7;Não
3090-QFUVD;Mulher;0;Não;Não;1;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Cartão de Crédito;20.3;20.3;Não
2237-ZFSMY;Mulher;0;Não;Não;39;Sim;Não;Fibra Ótica;Sim;Não;Sim;Sim;Sim;Não;Um ano;Sim;Pagamento digital;95.55;3692.85;Sim
1722-LDZJS;Homem;0;Sim;Sim;53;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Cartão de Crédito;20.2;1068.15;Não
1818-ESQMW;Mulher;0;Não;Não;27;Sim;Não;Fibra Ótica;Não;Não;Sim;Sim;Não;Sim;Mês a Mês;Sim;Pagamento digital;89.2;2383.6;Não
4871-JTKJF;Mulher;1;Não;Não;1;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;69.65;69.65;Sim
1415-YFWLT;Mulher;1;Não;Não;1;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;89.3;89.3;Sim
7401-RUBNK;Mulher;0;Sim;Não;18;Sim;Não;Fibra Ótica;Sim;Não;Não;Não;Não;Não;Mês a Mês;Não;Pagamento digital;74.8;1438.05;Não
0506-YLVKJ;Homem;0;Sim;Sim;46;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Sim;Boleto;20.2;917.45;Não
8661-BOYNW;Mulher;0;Sim;Não;72;Sim;Sim;DSL;Sim;Não;Sim;Sim;Sim;Sim;Dois anos;Sim;Cartão de Crédito;84.4;6096.45;Não
6711-VTNRE;Mulher;0;Não;Não;36;Sim;Não;Fibra Ótica;Não;Não;Sim;Sim;Não;Sim;Mês a Mês;Sim;Pagamento digital;87.55;3078.1;Sim
4815-GBTCD;Mulher;0;Sim;Não;4;Não;Não;DSL;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;25.15;99.95;Não
2805-AUFQN;Mulher;0;Não;Não;25;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Cartão de Crédito;19.8;475.2;Não
0980-PVMRC;Mulher;0;Sim;Sim;40;Não;Não;DSL;Não;Sim;Não;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;50.85;2036.55;Não
7233-DRTRF;Homem;0;Sim;Não;63;Sim;Sim;Fibra Ótica;Não;Sim;Sim;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;102.4;6444.05;Não
3500-RMZLT;Mulher;1;Não;Não;15;Sim;Não;Fibra Ótica;Sim;Não;Sim;Sim;Não;Sim;Mês a Mês;Sim;Boleto;96.3;1426.75;Sim
3873-NFTGI;Homem;0;Não;Não;14;Sim;Sim;DSL;Não;Sim;Não;Não;Não;Não;Mês a Mês;Sim;Cartão de Crédito;55.5;767.55;Não
1162-ECVII;Homem;1;Sim;Não;72;Sim;Sim;Fibra Ótica;Não;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Débito automatico;109.75;7932.5;Não
7048-GXDAY;Homem;0;Não;Não;39;Sim;Sim;Fibra Ótica;Sim;Sim;Não;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;106.4;4040.65;Não
8571-ZCMCX;Mulher;0;Sim;Sim;47;Não;Não;DSL;Sim;Sim;Sim;Não;Sim;Sim;Dois anos;Sim;Cartão de Crédito;60;2768.65;Não
1169-WCVAK;Homem;0;Sim;Não;19;Sim;Sim;Fibra Ótica;Sim;Sim;Não;Sim;Não;Não;Mês a Mês;Sim;Cartão de Crédito;88.8;1672.35;Não
